date,state,fips,cases,newCases,deaths,newDeaths,tests,newTests,positive,newPositive,negative,newNegative
2021-03-22,Guam,66,8753,4,135,0,,,,,,
2021-03-22,Hawaii,15,28912,78,451,0,,,,,,
2021-03-22,Idaho,16,177929,428,1949,5,,,,,,
2021-03-22,Illinois,17,1226595,1359,23379,22,,,,,,
2021-03-22,Indiana,18,681699,511,12947,1,,,,,,
2021-03-22,Iowa,19,346218,433,5676,0,,,,,,
2021-03-22,Kansas,20,302602,379,4850,8,,,,,,
2021-03-22,Kentucky,21,424716,444,5847,54,,,,,,
2021-03-22,Louisiana,22,441066,1329,10030,42,,,,,,
2021-03-22,Maine,23,48642,178,729,0,,,,,,
2021-03-22,Maryland,24,400890,682,8184,14,,,,,,
2021-03-22,Massachusetts,25,615874,1206,16894,27,,,,,,
2021-03-22,Michigan,26,696800,5714,16904,7,,,,,,
2021-03-22,Minnesota,27,506444,1152,6850,0,,,,,,
2021-03-22,Mississippi,28,302932,95,6956,0,,,,,,
2021-03-22,Missouri,29,579027,390,8824,2,,,,,,
2021-03-22,Montana,30,103227,116,1415,0,,,,,,
2021-03-22,Nebraska,31,207124,332,2244,1,,,,,,
2021-03-22,Nevada,32,301360,173,5174,2,,,,,,
2021-03-22,New Hampshire,33,80750,207,1217,0,,,,,,
2021-03-22,New Jersey,34,869037,3151,24181,7,,,,,,
2021-03-22,New Mexico,35,189893,162,3894,3,,,,,,
2021-03-22,New York,36,1787934,4908,48959,17,,,,,,
2021-03-22,North Carolina,37,903311,2992,11865,16,,,,,,
2021-03-22,North Dakota,38,101732,50,1492,0,,,,,,
2021-03-22,Northern Mariana Islands,69,157,0,2,0,,,,,,
2021-03-22,Ohio,39,1001195,1444,18340,0,,,,,,
2021-03-22,Oklahoma,40,435450,959,4788,0,,,,,,
2021-03-22,Oregon,41,161800,268,2377,3,,,,,,
2021-03-22,Pennsylvania,42,993622,2219,24839,-14,,,,,,
2021-03-22,Puerto Rico,72,138131,295,2096,0,,,,,,
2021-03-22,Rhode Island,44,134039,1000,2604,9,,,,,,
2021-03-22,South Carolina,45,542203,621,9027,20,,,,,,
2021-03-22,South Dakota,46,115972,105,1923,0,,,,,,
2021-03-22,Tennessee,47,787263,2996,11610,4,,,,,,
2021-03-22,Texas,48,2758353,3425,47616,109,,,,,,
2021-03-22,Utah,49,381846,159,2062,0,,,,,,
2021-03-22,Vermont,50,17839,99,219,0,,,,,,
2021-03-22,Virgin Islands,78,2767,0,25,0,,,,,,
2021-03-22,Virginia,51,605969,1061,10129,12,,,,,,
2021-03-22,Washington,53,358727,1307,5232,8,,,,,,
2021-03-22,West Virginia,54,138102,276,2612,6,,,,,,
2021-03-22,Wisconsin,55,629994,388,7241,0,,,,,,
2021-03-22,Wyoming,56,55730,149,693,0,,,,,,
2021-03-23,Alabama,01,511789,10,10450,14,,,,,,
2021-03-23,Alaska,02,61212,178,298,2,,,,,,
2021-03-23,Arizona,04,837244,507,16798,53,,,,,,
2021-03-23,Arkansas,05,328946,239,5547,3,,,,,,
2021-03-23,California,06,3648056,2498,57909,165,,,,,,
2021-03-23,Colorado,08,453976,931,6150,1,,,,,,
2021-03-23,Connecticut,09,300565,898,7845,4,,,,,,
2021-03-23,Delaware,10,92609,180,1535,4,,,,,,
2021-03-23,District of Columbia,11,43488,105,1051,1,,,,,,
2021-03-23,Florida,12,2016505,5302,32819,41,,,,,,
2021-03-23,Georgia,13,1023176,1877,18021,31,,,,,,
2021-03-23,Guam,66,8755,2,135,0,,,,,,
2021-03-23,Hawaii,15,28950,38,451,0,,,,,,
2021-03-23,Idaho,16,178254,325,1954,5,,,,,,
2021-03-23,Illinois,17,1228418,1823,23391,12,,,,,,
2021-03-23,Indiana,18,682360,661,12959,12,,,,,,
2021-03-23,Iowa,19,346985,767,5683,7,,,,,,
2021-03-23,Kansas,20,302665,63,4850,0,,,,,,
2021-03-23,Kentucky,21,425592,876,5864,17,,,,,,
2021-03-23,Louisiana,22,441771,705,10037,7,,,,,,
2021-03-23,Maine,23,48773,131,731,2,,,,,,
2021-03-23,Maryland,24,401612,722,8195,11,,,,,,
2021-03-23,Massachusetts,25,617695,1821,16915,21,,,,,,
2021-03-23,Michigan,26,701346,4546,16923,19,,,,,,
2021-03-23,Minnesota,27,507299,855,6857,7,,,,,,
2021-03-23,Mississippi,28,303238,306,6977,21,,,,,,
2021-03-23,Missouri,29,579616,589,8881,57,,,,,,
2021-03-23,Montana,30,103579,352,1419,4,,,,,,
2021-03-23,Nebraska,31,207401,277,2244,0,,,,,,
2021-03-23,Nevada,32,301506,146,5188,14,,,,,,
2021-03-23,New Hampshire,33,81132,382,1218,1,,,,,,
2021-03-23,New Jersey,34,873840,4803,24242,61,,,,,,
2021-03-23,New Mexico,35,190064,171,3905,11,,,,,,
2021-03-23,New York,36,1794735,6801,48977,18,,,,,,
2021-03-23,North Carolina,37,904616,1305,11878,13,,,,,,
2021-03-23,North Dakota,38,101896,164,1494,2,,,,,,
2021-03-23,Northern Mariana Islands,69,158,1,2,0,,,,,,
2021-03-23,Ohio,39,1002822,1627,18382,42,,,,,,
2021-03-23,Oklahoma,40,435634,184,4788,0,,,,,,
2021-03-23,Oregon,41,162101,301,2380,3,,,,,,
2021-03-23,Pennsylvania,42,997245,3623,24876,37,,,,,,
2021-03-23,Puerto Rico,72,138358,227,2098,2,,,,,,
2021-03-23,Rhode Island,44,134336,297,2606,2,,,,,,
2021-03-23,South Carolina,45,542912,709,9030,3,,,,,,
2021-03-23,South Dakota,46,116100,128,1923,0,,,,,,
2021-03-23,Tennessee,47,788549,1286,11643,33,,,,,,
2021-03-23,Texas,48,2762748,4395,47701,85,,,,,,
2021-03-23,Utah,49,382229,383,2077,15,,,,,,
2021-03-23,Vermont,50,17933,94,220,1,,,,,,
2021-03-23,Virgin Islands,78,2767,0,25,0,,,,,,
2021-03-23,Virginia,51,607234,1265,10137,8,,,,,,
2021-03-23,Washington,53,359290,563,5249,17,,,,,,
2021-03-23,West Virginia,54,138429,327,2613,1,,,,,,
2021-03-23,Wisconsin,55,630040,46,7241,0,,,,,,
2021-03-23,Wyoming,56,55799,69,695,2,,,,,,
2021-03-24,Alabama,01,512711,922,10487,37,,,,,,
2021-03-24,Alaska,02,61411,199,298,0,,,,,,
2021-03-24,Arizona,04,837849,605,16842,44,,,,,,
2021-03-24,Arkansas,05,329177,231,5560,13,,,,,,
2021-03-24,California,06,3650833,2777,58160,251,,,,,,
2021-03-24,Colorado,08,456069,2093,6158,8,,,,,,
2021-03-24,Connecticut,09,302022,1457,7852,7,,,,,,
2021-03-24,Delaware,10,92819,210,1535,0,,,,,,
2021-03-24,District of Columbia,11,43595,107,1053,2,,,,,,
2021-03-24,Florida,12,2021648,5143,32849,30,,,,,,
2021-03-24,Georgia,13,1024530,1354,18091,70,,,,,,
2021-03-24,Guam,66,8758,3,135,0,,,,,,
2021-03-24,Hawaii,15,29005,55,454,3,,,,,,
2021-03-24,Idaho,16,178663,409,1955,1,,,,,,
2021-03-24,Illinois,17,1231154,2736,23408,17,,,,,,
2021-03-24,Indiana,18,683330,970,12975,16,,,,,,
2021-03-24,Iowa,19,347590,605,5689,6,,,,,,
2021-03-24,Kansas,20,303211,546,4881,31,,,,,,
2021-03-24,Kentucky,21,426210,618,5911,47,,,,,,
2021-03-24,Louisiana,22,442221,450,10056,19,,,,,,
2021-03-24,Maine,23,48972,199,731,0,,,,,,
2021-03-24,Maryland,24,402785,1173,8214,19,,,,,,
2021-03-24,Massachusetts,25,619816,2121,16970,55,,,,,,
2021-03-24,Michigan,26,706303,4957,16940,17,,,,,,
2021-03-24,Minnesota,27,508609,1310,6866,9,,,,,,
2021-03-24,Mississippi,28,303625,387,6981,4,,,,,,
2021-03-24,Missouri,29,580405,789,8892,11,,,,,,
2021-03-24,Montana,30,103796,217,1431,12,,,,,,
2021-03-24,Nebraska,31,207634,233,2273,29,,,,,,
2021-03-24,Nevada,32,301749,243,5203,15,,,,,,
2021-03-24,New Hampshire,33,81521,389,1228,10,,,,,,
2021-03-24,New Jersey,34,877936,4096,24293,51,,,,,,
2021-03-24,New Mexico,35,190275,211,3911,6,,,,,,
2021-03-24,New York,36,1814919,20184,49231,254,,,,,,
2021-03-24,North Carolina,37,906759,2143,11975,97,,,,,,
2021-03-24,North Dakota,38,102032,136,1495,1,,,,,,
2021-03-24,Northern Mariana Islands,69,158,0,2,0,,,,,,
2021-03-24,Ohio,39,1004670,1848,18382,0,,,,,,
2021-03-24,Oklahoma,40,436135,501,4850,62,,,,,,
2021-03-24,Oregon,41,162461,360,2380,0,,,,,,
2021-03-24,Pennsylvania,42,1001913,4668,24934,58,,,,,,
2021-03-24,Puerto Rico,72,138503,145,2100,2,,,,,,
2021-03-24,Rhode Island,44,134807,471,2606,0,,,,,,
2021-03-24,South Carolina,45,543925,1013,9055,25,,,,,,
2021-03-24,South Dakota,46,116370,270,1924,1,,,,,,
2021-03-24,Tennessee,47,789976,1427,11687,44,,,,,,
2021-03-24,Texas,48,2766575,3827,47864,163,,,,,,
2021-03-24,Utah,49,382791,562,2082,5,,,,,,
2021-03-24,Vermont,50,18028,95,222,2,,,,,,
2021-03-24,Virgin Islands,78,2876,109,25,0,,,,,,
2021-03-24,Virginia,51,608704,1470,10143,6,,,,,,
2021-03-24,Washington,53,360203,913,5250,1,,,,,,
2021-03-24,West Virginia,54,138818,389,2619,6,,,,,,
2021-03-24,Wisconsin,55,631508,1468,7264,23,,,,,,
2021-03-24,Wyoming,56,55887,88,695,0,,,,,,
2021-03-25,Alabama,01,513138,427,10504,17,,,,,,
2021-03-25,Alaska,02,61558,147,299,1,,,,,,
2021-03-25,Arizona,04,837987,138,16874,32,,,,,,
2021-03-25,Arkansas,05,329511,334,5571,11,,,,,,
2021-03-25,California,06,3653318,2485,58386,226,,,,,,
2021-03-25,Colorado,08,457010,941,6161,3,,,,,,
2021-03-25,Connecticut,09,303510,1488,7862,10,,,,,,
2021-03-25,Delaware,10,93038,219,1536,1,,,,,,
2021-03-25,District of Columbia,11,43669,74,1053,0,,,,,,
2021-03-25,Florida,12,2027421,5773,32956,107,,,,,,
2021-03-25,Georgia,13,1026632,2102,18181,90,,,,,,
2021-03-25,Guam,66,8763,5,135,0,,,,,,
2021-03-25,Hawaii,15,29120,115,455,1,,,,,,
2021-03-25,Idaho,16,179009,346,1957,2,,,,,,
2021-03-25,Illinois,17,1233417,2263,23442,34,,,,,,
2021-03-25,Indiana,18,684281,951,12982,7,,,,,,
2021-03-25,Iowa,19,348492,902,5708,19,,,,,,
2021-03-25,Kansas,20,303267,56,4881,0,,,,,,
2021-03-25,Kentucky,21,427004,794,6004,93,,,,,,
2021-03-25,Louisiana,22,442620,399,10073,17,,,,,,
2021-03-25,Maine,23,49190,218,731,0,,,,,,
2021-03-25,Maryland,24,404167,1382,8217,3,,,,,,
2021-03-25,Massachusetts,25,622226,2410,17010,40,,,,,,
2021-03-25,Michigan,26,712194,5891,16994,54,,,,,,
2021-03-25,Minnesota,27,510476,1867,6892,26,,,,,,
2021-03-25,Mississippi,28,303942,317,6987,6,,,,,,
2021-03-25,Missouri,29,581612,1207,8903,11,,,,,,
2021-03-25,Montana,30,103961,165,1435,4,,,,,,
2021-03-25,Nebraska,31,207938,304,2280,7,,,,,,
2021-03-25,Nevada,32,302196,447,5215,12,,,,,,
2021-03-25,New Hampshire,33,82039,518,1229,1,,,,,,
2021-03-25,New Jersey,34,881880,3944,24330,37,,,,,,
2021-03-25,New Mexico,35,190491,216,3918,7,,,,,,
2021-03-25,New York,36,1823602,8683,49305,74,,,,,,
2021-03-25,North Carolina,37,908868,2109,12025,50,,,,,,
2021-03-25,North Dakota,38,102230,198,1497,2,,,,,,
2021-03-25,Northern Mariana Islands,69,159,1,2,0,,,,,,
2021-03-25,Ohio,39,1006171,1501,18382,0,,,,,,
2021-03-25,Oklahoma,40,436504,369,4850,0,,,,,,
2021-03-25,Oregon,41,162878,417,2381,1,,,,,,
2021-03-25,Pennsylvania,42,1005504,3591,24972,38,,,,,,
2021-03-25,Puerto Rico,72,138581,78,2103,3,,,,,,
2021-03-25,Rhode Island,44,135290,483,2607,1,,,,,,
2021-03-25,South Carolina,45,545254,1329,9083,28,,,,,,
2021-03-25,South Dakota,46,116624,254,1927,3,,,,,,
2021-03-25,Tennessee,47,791437,1461,11692,5,,,,,,
2021-03-25,Texas,48,2771966,5391,47993,129,,,,,,
2021-03-25,Utah,49,383260,469,2089,7,,,,,,
2021-03-25,Vermont,50,18215,187,223,1,,,,,,
2021-03-25,Virgin Islands,78,2877,1,25,0,,,,,,
2021-03-25,Virginia,51,610263,1559,10147,4,,,,,,
2021-03-25,Washington,53,361300,1097,5286,36,,,,,,
2021-03-25,West Virginia,54,139251,433,2624,5,,,,,,
2021-03-25,Wisconsin,55,632331,823,7268,4,,,,,,
2021-03-25,Wyoming,56,55920,33,695,0,,,,,,
2021-03-26,Alabama,01,513580,442,10523,19,,,,,,
2021-03-26,Alaska,02,61744,186,299,0,,,,,,
2021-03-26,Arizona,04,838558,571,16898,24,,,,,,
2021-03-26,Arkansas,05,329695,184,5583,12,,,,,,
2021-03-26,California,06,3656693,3375,58603,217,,,,,,
2021-03-26,Colorado,08,458106,1096,6161,0,,,,,,
2021-03-26,Connecticut,09,305210,1700,7865,3,,,,,,
2021-03-26,Delaware,10,93325,287,1536,0,,,,,,
2021-03-26,District of Columbia,11,43825,156,1055,2,,,,,,
2021-03-26,Florida,12,2033171,5750,33115,159,,,,,,
2021-03-26,Georgia,13,1028447,1815,18275,94,,,,,,
2021-03-26,Guam,66,8765,2,135,0,,,,,,
2021-03-26,Hawaii,15,29322,202,456,1,,,,,,
2021-03-26,Idaho,16,179313,304,1957,0,,,,,,
2021-03-26,Illinois,17,1236528,3111,23472,30,,,,,,
2021-03-26,Indiana,18,685382,1101,13002,20,,,,,,
2021-03-26,Iowa,19,349055,563,5716,8,,,,,,
2021-03-26,Kansas,20,303710,443,4891,10,,,,,,
2021-03-26,Kentucky,21,427650,646,6041,37,,,,,,
2021-03-26,Louisiana,22,443069,449,10087,14,,,,,,
2021-03-26,Maine,23,49443,253,731,0,,,,,,
2021-03-26,Maryland,24,405528,1361,8232,15,,,,,,
2021-03-26,Massachusetts,25,624986,2760,17051,41,,,,,,
2021-03-26,Michigan,26,718182,5988,17015,21,,,,,,
2021-03-26,Minnesota,27,512175,1699,6899,7,,,,,,
2021-03-26,Mississippi,28,304210,268,6998,11,,,,,,
2021-03-26,Missouri,29,582660,1048,8910,7,,,,,,
2021-03-26,Montana,30,104107,146,1435,0,,,,,,
2021-03-26,Nebraska,31,208213,275,2280,0,,,,,,
2021-03-26,Nevada,32,302642,446,5226,11,,,,,,
2021-03-26,New Hampshire,33,82374,335,1231,2,,,,,,
2021-03-26,New Jersey,34,887479,5599,24358,28,,,,,,
2021-03-26,New Mexico,35,190716,225,3925,7,,,,,,
2021-03-26,New York,36,1831605,8003,49363,58,,,,,,
2021-03-26,North Carolina,37,911060,2192,12049,24,,,,,,
2021-03-26,North Dakota,38,102414,184,1498,1,,,,,,
2021-03-26,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-03-26,Ohio,39,1008913,2742,18526,144,,,,,,
2021-03-26,Oklahoma,40,436971,467,4850,0,,,,,,
2021-03-26,Oregon,41,163368,490,2384,3,,,,,,
2021-03-26,Pennsylvania,42,1010521,5017,25013,41,,,,,,
2021-03-26,Puerto Rico,72,138841,260,2106,3,,,,,,
2021-03-26,Rhode Island,44,135775,485,2608,1,,,,,,
2021-03-26,South Carolina,45,546670,1416,9092,9,,,,,,
2021-03-26,South Dakota,46,116833,209,1928,1,,,,,,
2021-03-26,Tennessee,47,792724,1287,11713,21,,,,,,
2021-03-26,Texas,48,2775925,3959,48126,133,,,,,,
2021-03-26,Utah,49,383771,511,2091,2,,,,,,
2021-03-26,Vermont,50,18498,283,224,1,,,,,,
2021-03-26,Virgin Islands,78,2888,11,26,1,,,,,,
2021-03-26,Virginia,51,612062,1799,10154,7,,,,,,
2021-03-26,Washington,53,362403,1103,5288,2,,,,,,
2021-03-26,West Virginia,54,139750,499,2628,4,,,,,,
2021-03-26,Wisconsin,55,633154,823,7272,4,,,,,,
2021-03-26,Wyoming,56,56046,126,695,0,,,,,,
2021-03-27,Alabama,01,514072,492,10526,3,,,,,,
2021-03-27,Alaska,02,61744,0,299,0,,,,,,
2021-03-27,Arizona,04,839334,776,16913,15,,,,,,
2021-03-27,Arkansas,05,329860,165,5590,7,,,,,,
2021-03-27,California,06,3658804,2111,58774,171,,,,,,
2021-03-27,Colorado,08,460114,2008,6165,4,,,,,,
2021-03-27,Connecticut,09,305210,0,7865,0,,,,,,
2021-03-27,Delaware,10,93701,376,1544,8,,,,,,
2021-03-27,District of Columbia,11,44051,226,1056,1,,,,,,
2021-03-27,Florida,12,2039054,5883,33141,26,,,,,,
2021-03-27,Georgia,13,1029997,1550,18349,74,,,,,,
2021-03-27,Guam,66,8766,1,135,0,,,,,,
2021-03-27,Hawaii,15,29426,104,459,3,,,,,,
2021-03-27,Idaho,16,179511,198,1957,0,,,,,,
2021-03-27,Illinois,17,1239012,2484,23498,26,,,,,,
2021-03-27,Indiana,18,686360,978,13011,9,,,,,,
2021-03-27,Iowa,19,349554,499,5718,2,,,,,,
2021-03-27,Kansas,20,303710,0,4891,0,,,,,,
2021-03-27,Kentucky,21,428107,457,6053,12,,,,,,
2021-03-27,Louisiana,22,443069,0,10087,0,,,,,,
2021-03-27,Maine,23,49653,210,736,5,,,,,,
2021-03-27,Maryland,24,406894,1366,8246,14,,,,,,
2021-03-27,Massachusetts,25,627556,2570,17086,35,,,,,,
2021-03-27,Michigan,26,723208,5026,17038,23,,,,,,
2021-03-27,Minnesota,27,513911,1736,6903,4,,,,,,
2021-03-27,Mississippi,28,304420,210,7000,2,,,,,,
2021-03-27,Missouri,29,583194,534,8942,32,,,,,,
2021-03-27,Montana,30,104159,52,1436,1,,,,,,
2021-03-27,Nebraska,31,208707,494,2281,1,,,,,,
2021-03-27,Nevada,32,302939,297,5236,10,,,,,,
2021-03-27,New Hampshire,33,82745,371,1235,4,,,,,,
2021-03-27,New Jersey,34,892145,4666,24382,24,,,,,,
2021-03-27,New Mexico,35,190887,171,3927,2,,,,,,
2021-03-27,New York,36,1840338,8733,49446,83,,,,,,
2021-03-27,North Carolina,37,911060,0,12049,0,,,,,,
2021-03-27,North Dakota,38,102568,154,1498,0,,,,,,
2021-03-27,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-03-27,Ohio,39,1010603,1690,18526,0,,,,,,
2021-03-27,Oklahoma,40,436971,0,4850,0,,,,,,
2021-03-27,Oregon,41,163737,369,2386,2,,,,,,
2021-03-27,Pennsylvania,42,1014137,3616,25044,31,,,,,,
2021-03-27,Puerto Rico,72,139240,399,2109,3,,,,,,
2021-03-27,Rhode Island,44,135775,0,2608,0,,,,,,
2021-03-27,South Carolina,45,548114,1444,9104,12,,,,,,
2021-03-27,South Dakota,46,117081,248,1933,5,,,,,,
2021-03-27,Tennessee,47,792763,39,11713,0,,,,,,
2021-03-27,Texas,48,2779015,3090,48212,86,,,,,,
2021-03-27,Utah,49,384231,460,2101,10,,,,,,
2021-03-27,Vermont,50,18623,125,224,0,,,,,,
2021-03-27,Virgin Islands,78,2901,13,26,0,,,,,,
2021-03-27,Virginia,51,613974,1912,10178,24,,,,,,
2021-03-27,Washington,53,363588,1185,5288,0,,,,,,
2021-03-27,West Virginia,54,140316,566,2631,3,,,,,,
2021-03-27,Wisconsin,55,633846,692,7275,3,,,,,,
2021-03-27,Wyoming,56,56046,0,695,0,,,,,,
2021-03-28,Alabama,01,514391,319,10526,0,,,,,,
2021-03-28,Alaska,02,61744,0,299,0,,,,,,
2021-03-28,Arizona,04,839888,554,16919,6,,,,,,
2021-03-28,Arkansas,05,329929,69,5595,5,,,,,,
2021-03-28,California,06,3660973,2169,58900,126,,,,,,
2021-03-28,Colorado,08,460827,713,6165,0,,,,,,
2021-03-28,Connecticut,09,305210,0,7865,0,,,,,,
2021-03-28,Delaware,10,94062,361,1544,0,,,,,,
2021-03-28,District of Columbia,11,44175,124,1056,0,,,,,,
2021-03-28,Florida,12,2043997,4943,33177,36,,,,,,
2021-03-28,Georgia,13,1030899,902,18349,0,,,,,,
2021-03-28,Guam,66,8769,3,135,0,,,,,,
2021-03-28,Hawaii,15,29528,102,459,0,,,,,,
2021-03-28,Idaho,16,179511,0,1957,0,,,,,,
2021-03-28,Illinois,17,1241187,2175,23521,23,,,,,,
2021-03-28,Indiana,18,687304,944,13023,12,,,,,,
2021-03-28,Iowa,19,349714,160,5725,7,,,,,,
2021-03-28,Kansas,20,303710,0,4891,0,,,,,,
2021-03-28,Kentucky,21,428419,312,6062,9,,,,,,
2021-03-28,Louisiana,22,443069,0,10087,0,,,,,,
2021-03-28,Maine,23,49850,197,736,0,,,,,,
2021-03-28,Maryland,24,408229,1335,8251,5,,,,,,
2021-03-28,Massachusetts,25,629531,1975,17115,29,,,,,,
2021-03-28,Michigan,26,723324,116,17038,0,,,,,,
2021-03-28,Minnesota,27,515136,1225,6908,5,,,,,,
2021-03-28,Mississippi,28,304616,196,7001,1,,,,,,
2021-03-28,Missouri,29,583530,336,8943,1,,,,,,
2021-03-28,Montana,30,104184,25,1436,0,,,,,,
2021-03-28,Nebraska,31,208867,160,2281,0,,,,,,
2021-03-28,Nevada,32,303081,142,5236,0,,,,,,
2021-03-28,New Hampshire,33,83027,282,1237,2,,,,,,
2021-03-28,New Jersey,34,896650,4505,24389,7,,,,,,
2021-03-28,New Mexico,35,191048,161,3927,0,,,,,,
2021-03-28,New York,36,1849190,8852,49537,91,,,,,,
2021-03-28,North Carolina,37,911060,0,12051,2,,,,,,
2021-03-28,North Dakota,38,102615,47,1498,0,,,,,,
2021-03-28,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-03-28,Ohio,39,1011622,1019,18526,0,,,,,,
2021-03-28,Oklahoma,40,436971,0,4850,0,,,,,,
2021-03-28,Oregon,41,163952,215,2386,0,,,,,,
2021-03-28,Pennsylvania,42,1016713,2576,25058,14,,,,,,
2021-03-28,Puerto Rico,72,139508,268,2112,3,,,,,,
2021-03-28,Rhode Island,44,135775,0,2608,0,,,,,,
2021-03-28,South Carolina,45,549199,1085,9122,18,,,,,,
2021-03-28,South Dakota,46,117244,163,1933,0,,,,,,
2021-03-28,Tennessee,47,792811,48,11713,0,,,,,,
2021-03-28,Texas,48,2781996,2981,48263,51,,,,,,
2021-03-28,Utah,49,384621,390,2114,13,,,,,,
2021-03-28,Vermont,50,18820,197,225,1,,,,,,
2021-03-28,Virgin Islands,78,2907,6,26,0,,,,,,
2021-03-28,Virginia,51,615366,1392,10198,20,,,,,,
2021-03-28,Washington,53,363659,71,5288,0,,,,,,
2021-03-28,West Virginia,54,140613,297,2634,3,,,,,,
2021-03-28,Wisconsin,55,634317,471,7275,0,,,,,,
2021-03-28,Wyoming,56,56046,0,695,0,,,,,,
2021-03-29,Alabama,01,514619,228,10526,0,,,,,,
2021-03-29,Alaska,02,61744,0,299,0,,,,,,
2021-03-29,Arizona,04,840501,613,16918,-1,,,,,,
2021-03-29,Arkansas,05,330008,79,5601,6,,,,,,
2021-03-29,California,06,3664032,3059,58988,88,,,,,,
2021-03-29,Colorado,08,461969,1142,6166,1,,,,,,
2021-03-29,Connecticut,09,308439,3229,7883,18,,,,,,
2021-03-29,Delaware,10,94402,340,1552,8,,,,,,
2021-03-29,District of Columbia,11,44248,73,1059,3,,,,,,
2021-03-29,Florida,12,2047371,3374,33246,69,,,,,,
2021-03-29,Georgia,13,1032045,1146,18381,32,,,,,,
2021-03-29,Guam,66,8773,4,135,0,,,,,,
2021-03-29,Hawaii,15,29626,98,459,0,,,,,,
2021-03-29,Idaho,16,179897,386,1960,3,,,,,,
2021-03-29,Illinois,17,1243171,1984,23527,6,,,,,,
2021-03-29,Indiana,18,688017,713,13028,5,,,,,,
2021-03-29,Iowa,19,350219,505,5729,4,,,,,,
2021-03-29,Kansas,20,304143,433,4902,11,,,,,,
2021-03-29,Kentucky,21,428835,416,6104,42,,,,,,
2021-03-29,Louisiana,22,443905,836,10122,35,,,,,,
2021-03-29,Maine,23,50030,180,736,0,,,,,,
2021-03-29,Maryland,24,409260,1031,8260,9,,,,,,
2021-03-29,Massachusetts,25,631031,1500,17130,15,,,,,,
2021-03-29,Michigan,26,732621,9297,17048,10,,,,,,
2021-03-29,Minnesota,27,516686,1550,6913,5,,,,,,
2021-03-29,Mississippi,28,304695,79,7001,0,,,,,,
2021-03-29,Missouri,29,583933,403,8920,-23,,,,,,
2021-03-29,Montana,30,104293,109,1436,0,,,,,,
2021-03-29,Nebraska,31,209165,298,2282,1,,,,,,
2021-03-29,Nevada,32,303292,211,5237,1,,,,,,
2021-03-29,New Hampshire,33,83340,313,1237,0,,,,,,
2021-03-29,New Jersey,34,900271,3621,24404,15,,,,,,
2021-03-29,New Mexico,35,191230,182,3927,0,,,,,,
2021-03-29,New York,36,1858162,8972,49648,111,,,,,,
2021-03-29,North Carolina,37,916238,5178,12110,59,,,,,,
2021-03-29,North Dakota,38,102671,56,1498,0,,,,,,
2021-03-29,Northern Mariana Islands,69,159,0,2,0,,,,,,
2021-03-29,Ohio,39,1013119,1497,18526,0,,,,,,
2021-03-29,Oklahoma,40,437853,882,4850,0,,,,,,
2021-03-29,Oregon,41,164256,304,2390,4,,,,,,
2021-03-29,Pennsylvania,42,1020584,3871,25073,15,,,,,,
2021-03-29,Puerto Rico,72,140103,595,2112,0,,,,,,
2021-03-29,Rhode Island,44,136419,644,2613,5,,,,,,
2021-03-29,South Carolina,45,550068,869,9122,0,,,,,,
2021-03-29,South Dakota,46,117336,92,1933,0,,,,,,
2021-03-29,Tennessee,47,795088,2277,11761,48,,,,,,
2021-03-29,Texas,48,2786512,4516,48307,44,,,,,,
2021-03-29,Utah,49,384815,194,2114,0,,,,,,
2021-03-29,Vermont,50,19002,182,225,0,,,,,,
2021-03-29,Virgin Islands,78,2907,0,26,0,,,,,,
2021-03-29,Virginia,51,616509,1143,10219,21,,,,,,
2021-03-29,Washington,53,365029,1370,5296,8,,,,,,
2021-03-29,West Virginia,54,140991,378,2638,4,,,,,,
2021-03-29,Wisconsin,55,634662,345,7278,3,,,,,,
2021-03-29,Wyoming,56,56190,144,695,0,,,,,,
2021-03-30,Alabama,01,514980,361,10527,1,,,,,,
2021-03-30,Alaska,02,62395,651,299,0,,,,,,
2021-03-30,Arizona,04,841078,577,16941,23,,,,,,
2021-03-30,Arkansas,05,330186,178,5616,15,,,,,,
2021-03-30,California,06,3666410,2378,59089,101,,,,,,
2021-03-30,Colorado,08,462991,1022,6172,6,,,,,,
2021-03-30,Connecticut,09,310056,1617,7885,2,,,,,,
2021-03-30,Delaware,10,94573,171,1559,7,,,,,,
2021-03-30,District of Columbia,11,44413,165,1061,2,,,,,,
2021-03-30,Florida,12,2052433,5062,33337,91,,,,,,
2021-03-30,Georgia,13,1033379,1334,18406,25,,,,,,
2021-03-30,Guam,66,8774,1,135,0,,,,,,
2021-03-30,Hawaii,15,29689,63,459,0,,,,,,
2021-03-30,Idaho,16,180233,336,1960,0,,,,,,
2021-03-30,Illinois,17,1245548,2377,23542,15,,,,,,
2021-03-30,Indiana,18,688740,723,13038,10,,,,,,
2021-03-30,Iowa,19,350756,537,5729,0,,,,,,
2021-03-30,Kansas,20,304179,36,4902,0,,,,,,
2021-03-30,Kentucky,21,429501,666,6126,22,,,,,,
2021-03-30,Louisiana,22,444414,509,10132,10,,,,,,
2021-03-30,Maine,23,50253,223,738,2,,,,,,
2021-03-30,Maryland,24,410163,903,8273,13,,,,,,
